,中标公告唯一标识,标段名称,标段编号,中标公告发布时间,中标单位,中标单位代码,中标价,项目负责人,工期,质量承诺,项目名称,中标时间,标段所在行政区域代码,费率或其它类型结果,交易平台名称,投诉情况,回复情况,行政监督机构名称,专家姓名,交易平台标识码
4164,bed97c83-81b4-4c25-9ae8-1742007e0b70,杭州市钱江世纪城亚运村片区市政基础设施建设工程（一期）--奔竞大道项目桥梁幕墙工程,A3301090130300292001001,2021-06-01 09:00:00.0,浙江屹立建设有限公司,91331122148614738E,13628638,吴李明,0,无,杭州市钱江世纪城亚运村片区市政基础设施建设工程（一期）--奔竞大道项目桥梁幕墙工程,2021-05-14 16:30:53.0,330109,,杭州市萧山区招投标交易中心,,,杭州市萧山区建设工程招标投标管理办公室,,A3301090130
4165,4d063406-b029-4138-9d28-3b28c189d997,浦江县浦阳街道生态福园堂建设工程,A3307260820000871001001,2020-06-24 10:38:44.0,浦江宏城园林建设有限公司,91330726789675549U,4874646,黄翔,180,合格,浦江县浦阳街道生态福园堂建设工程,2020-06-24 10:38:38.0,330726,,金华市公共资源交易中心浦江县分中心,,,浦江县住房和城乡建设局,,A3307260820
4166,a6224c62-afc4-4d7c-9d40-4f3f14cf3ce9,横港村居家养老文化礼堂建设项目设计,A3304240590001169001001,2020-11-17 17:08:11.0,浙江中房建筑设计研究院有限公司,91330402146476968C,234600,程刚,0,/,横港村居家养老文化礼堂建设项目设计,2020-11-17 17:08:11.0,330424,,海盐县公共服务平台,,,新点电子招投标监督平台,,A3304240590
4167,706e691e-ff79-479a-a2b7-8012dde50566,建设三路（金鸡路至宁税路）改造工程-（金一路-宁税路段）,A3301090130300017001001,2020-07-24 09:00:00.0,士高建设集团有限公司,91331081720019201M,35015890,黄伟,0,无,建设三路（金鸡路至宁税路）改造工程-（金一路-宁税路段）,2020-07-13 14:40:32.0,330109,,杭州市萧山区招投标交易中心,,,杭州市萧山区建设工程招标投标管理办公室,,A3301090130
4168,7772a9e1-015d-463e-b469-22c60efc23870000000000000000000000000000,灵溪镇夜景照明工程EPC总承包,A3303270480001368001001,2021-07-22 16:41:28.0,山东清华康利城市照明研究设计院有限公司,913701006722953234,17686120,李永飞,75,1,灵溪镇夜景照明工程EPC总承包,2021-07-22 16:41:10.0,330327,,苍南县公共资源交易中心,,,苍南县住房与城乡规划建设局;,,A3303270480
4169,49710,星海实验小学建设工程设计,0300JSJJKF2019124831678,2020-03-31 14:36:22.0,浙江中维建筑工程设计有限公司,91330300671606118N,1215800,吴冬虎,95,合格,星海实验小学建设工程设计,2020-03-31 14:37:05.0,330301,,温州市行政审批与公共资源交易服务管理中心,,,温州经济技术开发区住房与建设局工程建设招投标办公室,,A3303010410
4170,054aef34-1b60-4669-9a1a-ecc156e639bd0000000000000000000000000000,勘察设计,Y3300000007000613001001,2022-04-22 00:00:00.0,中水北方勘测设计研究有限责任公司,91120103401360058T,6950000,王永生,900,无,(非重点)龙港市海塘安澜工程（双龙汇龙段海塘）,2022-04-22 09:22:04.0,330000,,浙江省公共资源交易中心,,,龙港市农业农村局,,A3300000020
4171,D40BCDD5-B46F-4077-9A91-AFC13E2E8F79,天万路口袋公园景观绿化工程,A3301131280400007001281,2022-10-12 00:00:00.0,杭州三力绿化建设有限公司,9133010971252067XQ,6548490.94,,0,无,天万路口袋公园景观绿化工程,2022-09-02 16:56:08.0,330113,,杭州市公共资源交易中心临平分中心,,,杭州市临平区住房和城乡建设局,,A3301131280
4172,29919,永康市溪心北区配套幼儿园项目,A3307840900000305001001,2023-02-03 14:56:30.0,浙江省永康市新宏建设有限公司,913307847764834332,5872110,童增良,0,不低于国家相关验收合格标准,永康市溪心北区配套幼儿园项目,2022-11-11 10:00:00.0,330702,,永康市公共资源交易中心,,,永康市住房和城乡建设局,,A3307840900
4174,96cff2dc-def6-449b-b390-c14ff6d5d7d3,文津路（德胜路-2号大街）综合整治工程监理,A3301300180300349001001,2021-10-27 09:00:00.0,江苏雨田工程咨询集团有限公司,913201155894390744,791736,陈天泽,0,无,文津路（德胜路-2号大街）综合整治工程监理,2021-10-21 16:59:01.0,330130,,杭州市公共资源交易中心钱塘分中心,,,杭州市钱塘新区建设局,,A3301300180
4175,468df72b-5e3a-4108-841e-f26e264ac34a,2022年度袁花镇新村点基础设施配套项目-新袁村新园里三期桩基工程,A3304810620000229001001,2022-08-15 10:23:54.0,嘉兴力成基础工程有限公司,913304215596750412,6050066,金松,0,合格,2022年度袁花镇新村点基础设施配套项目,2022-08-15 10:23:54.0,330481,,海宁市公共资源交易中心,,,海宁市公管办,,A3304810620
4176,189d8e96-f0a1-4f71-a8ce-370052e361b6,武义县源口水厂扩建工程-水厂工程,A3307230810000808001001,2020-06-23 08:37:21.0,浙江咏合市政园林工程有限公司,913307037933956035,9104600,徐珊,450,符合招标文件要求,武义县源口水厂扩建工程-水厂工程,2020-05-21 07:58:39.0,330723,,武义县公共资源交易中心,,,武义县住房和城乡建设局,,A3307230810
4177,26ef0683-a855-49fb-a94c-22fc1e7643880000000000000000000000000000,邻里广场二期,A3205820001001055004001,2021-12-24 08:57:12.0,新昌县辰通建设有限公司,913307277045660299,141158486,无,560,合格,邻里广场,2021-12-24 08:57:12.0,330624,,新昌县公共资源交易中心,,,绍兴市新昌县,,A3306240740
4178,795019.0,镇海南苑国际大酒店提升改造工程全过程咨询,E3302110000001040001001,2021-04-08 00:54:29.0,"宁波永安工程管理咨询有限公司,世明建设项目管理有限公司",913302117048239455,3506580,-,0,-,镇海南苑国际大酒店提升改造工程全过程咨询,2021-02-04 00:00:00.0,330211,,镇海公共资源交易中心,,,镇海区住建局建招办,,
4179,c66e9ddb-e31e-4c59-9135-79d80e3d133a,衢州市第三医院精神疾病伴发传染病隔离病区项目-3#辅助用房工程,A3308010015110010010000,2021-09-30 13:41:05.0,浙江中奕翔建设有限公司,91330800591752385Y,3393666,谢利芬,0,无,衢州市第三医院精神疾病伴发传染病隔离病区项目-3#辅助用房工程,2021-09-30 13:41:05.0,330801,,衢州市公共资源交易中心,,,衢州市公共资源交易监督管理办公室,,A3308010910
4180,fe15e013-27b9-48b9-912b-b6a25d3f0d5b,杭州亚运会马术项目（隔离场）,A3301220150300253001001,2021-01-05 09:00:00.0,浙江富泰建设有限公司,91330122736043847U,10759130,余樟青,0,无,杭州亚运会马术项目（隔离场）,2020-12-24 16:43:36.0,330122,,桐庐县招投标服务中心,,,桐庐县住房和城乡建设局,,A3301220150
4181,600002472JSA21037,古塘街道2021年度老旧住宅小区改造工程（茜苑新村）第一标段,E3302820390000785001001,2021-05-19 08:59:40.0,宁波锦佩建设有限公司,91330205MA2H5DWW4Y,4871917,陈鑫文,150,合格,古塘街道2021年度老旧住宅小区改造工程（茜苑新村）,2021-05-13 12:27:01.0,330282,,慈溪市公共资源交易管理办公室,,,慈溪市公共资源交易管理办公室,,A3302820390
4182,1668734475637000,JD13-06-20 地块规划一路及规划二路工程,A3302120280992153001001,2022-12-20 00:00:00.0,浙江泓锐建设有限公司,91330402MA2CU5PG98,8225711,陈楚,0,按国家及行业施工验收规范一次性验收合格,JD13-06-20 地块规划一路及规划二路工程,2022-12-20 14:07:30.0,330212,,鄞州区公共资源交易平台,,,宁波市鄞州区公共资源监督管理中心,,A3302120280
4183,a90aea47-30ee-45c4-98e8-c768cfc6d545,桐庐县农村饮用水达标提标改造工程（富春江区域）-柴雅线(翙岗-三鑫)、桐常线(梧村-珠山)、中濮线(S305省道-九里洲农庄),A3301220150000060001001,2020-06-22 09:00:00.0,浙江弘政建设有限公司,91330122MA2AYPUH31,8385396,赵国臣,0,无,桐庐县农村饮用水达标提标改造工程（富春江区域）-柴雅线(翙岗-三鑫)、桐常线(梧村-珠山)、中濮线(S305省道-九里洲农庄),2020-06-09 15:36:25.0,330122,,桐庐县招投标服务中心,,,桐庐县住房和城乡建设局,,A3301220150
4184,a5434e46-9c60-4b64-86e9-251a2cf38706,杭州湾上虞经济技术开发区医药产业区标准厂房建设工程（二期）勘察设计,A3306820700002710001001,2020-08-13 15:07:04.0,浙江中南建设集团有限公司,91330108143250197K,4596600,陈维华,0,合格,杭州湾上虞经济技术开发区医药产业区标准厂房建设工程（二期）勘察设计,2020-08-13 15:07:04.0,330682,,绍兴市上虞区公共资源交易中心,,,绍兴市上虞区便民服务中心(招标投标监督办公室),,A3306040760
4185,49696.0,（20-0296）金华新兴产业集聚区兰溪上华至婺城琅琊公路工程婺城段（不含跨浙赣铁路桥）跟踪审计,A3307020790001967967240,2021-01-15 04:38:54.0,浙江新诚信工程咨询有限公司,91330000733831979M,900000,黄巧群,300,合格,（20-0296）金华新兴产业集聚区兰溪上华至婺城琅琊公路工程婺城段（不含跨浙赣铁路桥）跟踪审计,2021-01-07 04:00:00.0,330702,,婺城区公共资源交易中心,,,金华市婺城区交通局,,
4186,17494,永嘉县乌牛岭下工业区吴岙溪河道治理一期工程,330300JSSL2020030780678,2020-04-15 08:25:54.0,杭州恒祥水利建设有限公司,913301093113746759,23107903,鲍佳青,240,合格,永嘉县乌牛岭下工业区吴岙溪河道治理一期工程,2020-04-15 08:26:02.0,330324,,永嘉县公共资源交易中心,,,温州市水利水电工程招标投标管理办公室,,A3303240460
4187,3a7910e2-09a8-4e36-9bf9-a901a75ca99a,瑞安市建筑业总部大楼及交通枢纽工程监理,A3303810530001329_01000,2022-06-28 14:23:26.0,大学士工程管理有限公司,91330100143091464M,3962400,何金林,365,合格,瑞安市建筑业总部大楼及交通枢纽工程监理,2022-06-28 14:23:26.0,330381,,瑞安市公共资源交易中心,,,瑞安市公共资源交易中心,,A3303810530
4188,191180,宁波至慈溪市域（郊）铁路工程工点设计SJCX18标段,A3302010220000730001002,2022-11-14 16:50:00.0,山东轨道交通勘察设计院有限公司,91370100MA3C0DMM95,13364091,-,0,-,宁波至慈溪市域（郊）铁路工程工点设计SJCX17、SJCX18、SJCX19标段,2022-11-14 11:58:19.0,330201,,宁波市公共资源交易中心,,,市发展和改革委员会,,A3302010220
4189,031e5e27-08a1-48ce-bd33-43a5f99c641e,下沙中心区单元JS0403-26地块、JS0402-55地块场地平整,A3301300180300206001001,2021-04-19 09:00:00.0,浙江宇宏建设有限公司,91330401565859656H,4650136,姚梁江,0,无,下沙中心区单元JS0403-26地块、JS0402-55地块场地平整,2021-04-13 17:23:19.0,330130,,杭州市公共资源交易中心钱塘分中心,,,杭州市钱塘新区建设局,,A3301300180
4190,54585,（22-0252）高铁新城纵二路（解放西路-巨龙安置地块）道路新建工程,A3307020790004316001001,2022-11-21 15:16:30.0,浙江正方交通建设有限公司,91330702726601040Q,14360399,张敏,0,不低于国家相关验收的合格标准,（22-0252）高铁新城纵二路（解放西路-巨龙安置地块）道路新建工程,2022-11-18 08:30:00.0,330702,,婺城区公共资源交易中心,,,金华市婺城区住房和城乡建设局,,A3307020790
4191,864ecd10-c23f-48d0-804e-11a9e0fbd91d,庆元县毛垟溪、梅溪流域综合治理（二期）工程,A3311011160012124001001,2022-11-15 17:29:53.0,丽水三合工程园林建设有限公司,91331100551761738A,9219672,曾秀云,0,合格,庆元县毛垟溪、梅溪流域综合治理（二期）工程,2022-11-15 17:29:53.0,331126,,庆元县公共资源交易中心,,,丽水市行政审批服务管理办公室,,A3311261230
4192,f5483904-108e-4dfa-aa69-4e73b18aef4e0000000000000000000000000000,平阳县鳌江镇纬四路（蔡落桥-中心西路）市政配套工程,SZ330326200415001140000,2020-05-18 04:05:40.0,温州市兴海市政建设有限公司,9133030472104971XR,7456512,无,120,合格,平阳县鳌江镇纬四路（蔡落桥-中心西路）市政配套工程,2020-05-18 04:01:30.0,330326,,平阳县公共资源交易中心,,,平阳县公共资源交易管理委员会办公室,,A3303260470
4193,20200601094246110,,A3310821150001767001001,2020-06-01 17:39:10.0,浙江日昇建设有限公司,91331082699536115D,547632,,0,,,2020-06-01 17:39:10.0,331000,0.00,临海市公共资源交易中心,,,,,A3310821150
4194,e73e81ea-0bac-4370-8760-642802a5d80f,九龙瀑拆迁安置地块市政基础配套设施工程,A3301100140300337001001,2020-11-04 09:00:00.0,广济环境建设集团有限公司,91330110754432408T,12379228,王建国,0,无,九龙瀑拆迁安置地块市政基础配套设施工程,2020-10-22 19:25:00.0,330110,,杭州市余杭区公共资源交易中心,,,杭州市余杭区住房和城乡建设局,,A3301100140
4195,4ce11200-55a1-41d7-857d-3f10a28aede2,,E3302060053001029001001,2020-06-18 08:09:27.0,和瑞建设发展有限公司,91330206058257888X,4275000,,0,,,2020-06-17 22:01:51.0,330200,0.00,北仑区公共资源交易中心,,,,,A3302060260
4196,1654576863669004,鄞州区2022年度最美上学路综合改造工程（施工）,A3302120280991940001001,2022-07-13 00:00:00.0,宁波绿邦建设有限公司,91330281MA28404PX4,3583657,劳立聪,0,按国家及行业施工验收规范一次性验收合格,鄞州区2022年度最美上学路综合改造工程（施工）,2022-07-13 21:26:18.0,330212,,鄞州区公共资源交易平台,,,宁波市鄞州区公共资源监督管理中心,,A3302120280
4197,20211104101257836-20211021103700093,台州中学改建扩建工程（监理）,A3310821150002420001001,2021-11-05 17:01:33.0,杭州信达投资咨询估价监理有限公司,91330100730327232D,562202,叶开元,0,合格,浙江省台州中学改建扩建,2021-11-05 17:01:33.0,331000,0.0000,临海市公共资源交易中心,,,临海市公共资源交易管理办公室,,A3310821150
4198,878eb9f5-0a1c-4f24-85b9-a7c579a7449a0000000000000000000000000000,"乐清市粮食和物资储备局办公楼整修工程,",A3303820540001998001001,2022-08-03 15:31:00.0,绍兴泓强建设有限公司,91510100MA6CR80D4T,870724,吕炜,60,1,乐清市粮食和物资储备局办公楼整修工程,2022-08-03 15:30:29.0,330382,,乐清市公共资源交易中心,,,乐清市建设工程招标投标管理站,,A3303820540
4199,617211,镇海区镇骆路泵站一期出水管道改迁工程设计施工总承包（EPC）及宁波市北区污水处理厂三期2号主干管工程,E3302110000000887001001,2020-07-27 08:43:31.0,"宁波市镇海区市政工程有限公司,宁波市城建设计研究院有限公司",91330211144367426W,23615486,王工,0,设计：按国家技术规范、标准及规程，达到招标文件要求的设计深度/施工：按国家验收规范一次性验收合格,镇海区镇骆路泵站一期出水管道改迁工程设计施工总承包（EPC）及宁波市北区污水处理厂三期2号主干管工程,2020-07-13 11:00:00.0,330211,,镇海公共资源交易中心,,,镇海区住建局建招办,,A3302110270
4200,653727,裘村镇镇域污水提升与配套工程,E3302830000000635001001,2020-09-23 08:23:47.0,宁波联发园林工程有限公司,91330204711189671X,6777962,陈晓冬,0,达到国家和行业施工验收规范一次性验收合格,裘村镇镇域污水提升与配套工程,2020-09-25 16:00:00.0,330283,,奉化区共资源交易中心,,,奉化区住房与城乡建设局,,A3302830400
4201,ed1ba2c1-7d32-47fe-92b1-20d40d50a922,桐乡市秋实路（新板桥港-复兴北路）道路工程（文华路-复兴北路）,A3304830640000773001001,2022-09-07 14:13:02.0,浙江沧海建设有限公司,91330212726398759K,26413800,包玲飞,0,/,桐乡市秋实路（新板桥港-复兴北路）道路工程（文华路-复兴北路）,2022-09-07 14:13:02.0,330483,,桐乡市公共服务平台,,,桐乡市住建局,,A3304830640
